date,home_team,away_team,actual_total,minimum_line,sim_mean,hit_rate,cushion,hit_over
2024-11-22,East Tennessee St.,USC Upstate,163,144.0,156.2,78.1,12.2,True
2024-11-22,San Diego,Southern Utah,139,140.5,152.6,77.7,12.1,False
2024-11-22,Northwestern St.,Louisiana Monroe,128,134.5,146.5,80.9,12.0,False
2024-11-22,Notre Dame,Elon,161,140.5,152.5,77.7,12.0,True
2024-11-22,Weber St.,UC Irvine,180,134.0,146.1,77.3,12.1,True
2024-11-22,Houston,Hofstra,124,122.5,134.5,77.8,12.0,True
2024-11-22,Georgia St.,North Carolina Central,172,153.5,165.5,76.1,12.0,True
2024-11-22,Missouri,Pacific,147,151.0,163.2,74.5,12.2,False
2024-11-22,Creighton,Nebraska,137,143.5,155.3,74.0,11.8,False
2024-11-22,Akron,Lamar,151,142.0,154.0,81.0,12.0,True
2024-11-22,Colorado St.,UC Riverside,152,147.0,158.8,78.1,11.8,True
2024-11-22,Milwaukee,Portland St.,165,137.5,149.5,78.3,12.0,True
2024-11-22,Southern Indiana,South Dakota,175,156.5,168.7,84.1,12.2,True
2024-11-22,Kentucky,Jackson St.,167,150.0,162.2,74.7,12.2,True
2024-11-22,Alabama A&M,South Carolina St.,152,139.0,150.9,79.0,11.9,True
2024-11-22,N.C. State,William & Mary,145,145.5,157.6,79.4,12.1,False
2024-11-22,Utah,Utah Tech,137,146.0,158.0,79.0,12.0,False
2024-11-22,Arkansas,Little Rock,146,133.5,145.5,76.8,12.0,True
2024-11-22,Indiana St.,Chicago St.,158,151.0,163.1,75.6,12.1,True
2024-11-22,Northwestern,Pepperdine,118,142.5,154.5,77.3,12.0,False
2024-11-22,Houston Christian,Rice,119,134.0,146.0,79.4,12.0,False
2024-11-22,Grand Canyon,Norfolk St.,164,144.0,155.8,82.0,11.8,True
2024-11-22,Loyola Marymount,North Dakota,150,146.0,158.1,78.9,12.1,True
2024-11-22,Manhattan,Army,159,150.0,161.8,75.6,11.8,True
2024-11-22,Murray St.,Utah Valley,152,134.0,146.2,80.0,12.2,True
2024-11-22,Tulane,New Orleans,180,147.5,159.3,76.9,11.8,True
2024-11-22,Northern Arizona,Incarnate Word,149,143.5,155.4,78.9,11.9,True
2024-11-22,SMU,Mississippi St.,163,150.0,161.8,81.7,11.8,True
2024-11-22,Arizona,Duke,124,152.5,164.7,76.1,12.2,False
2024-11-22,Fordham,Drexel,144,140.0,152.0,75.6,12.0,True
2024-11-22,Stephen F. Austin,Monmouth,139,134.5,146.4,80.9,11.9,True
2024-11-22,Buffalo,Morgan St.,155,148.0,159.9,74.8,11.9,True
2024-11-22,Florida,Southern Illinois,161,152.5,164.4,77.9,11.9,True
2024-11-22,Florida Gulf Coast,Cal St. Bakersfield,128,142.5,154.6,82.9,12.1,False
2024-11-22,Harvard,Colgate,145,140.0,151.9,80.2,11.9,True
2024-11-22,Louisville,Winthrop,137,152.0,164.1,77.9,12.1,False
2024-11-22,Washington,Alcorn St.,137,137.5,149.4,79.2,11.9,False
2024-11-22,Davidson,VMI,159,141.0,153.0,83.1,12.0,True
2024-11-22,Butler,Merrimack,117,136.5,148.3,83.9,11.8,False
2024-11-22,UCLA,Cal St. Fullerton,127,135.0,146.8,76.9,11.8,False
2024-11-22,Wyoming,Southeastern Louisiana,125,134.5,146.3,87.2,11.8,False
2024-11-22,Ohio St.,Campbell,164,139.0,151.0,73.7,12.0,True
2024-11-22,Hawaii,North Carolina,156,146.0,158.0,81.0,12.0,True
2024-11-21,South Carolina,Mercer,156,136.5,148.3,79.3,11.8,True
2024-11-21,Stonehill,Bryant,133,145.0,157.1,80.6,12.1,False
2024-11-21,San Francisco,Memphis,132,141.5,153.5,77.4,12.0,False
2024-11-21,Stephen F. Austin,Presbyterian,113,129.5,141.7,80.4,12.2,False
2024-11-21,Clemson,Radford,130,137.5,149.4,83.3,11.9,False
2024-11-21,California,Air Force,147,137.0,149.2,82.6,12.2,True
2024-11-21,Indiana,UNC Greensboro,127,135.5,147.6,82.5,12.1,False
2024-11-21,Valparaiso,Lindenwood,141,138.5,150.3,81.3,11.8,True
2024-11-21,New Mexico,Grambling St.,138,134.0,146.2,79.5,12.2,True
2024-11-21,Cornell,Robert Morris,162,154.0,165.9,81.9,11.9,True
2024-11-21,Texas A&M Corpus Chris,Tennessee Martin,158,140.0,152.2,75.3,12.2,True
2024-11-21,Sacred Heart,Central Connecticut,121,136.5,148.3,77.0,11.8,False
2024-11-21,Oregon St.,Oregon,153,145.0,156.8,80.2,11.8,True
2024-11-21,Kent St.,Niagara,149,136.5,148.3,76.7,11.8,True
2024-11-21,Mississippi,Oral Roberts,168,150.0,161.8,79.0,11.8,True
2024-11-21,Michigan,Tarleton St.,121,128.5,140.5,77.1,12.0,False
2024-11-21,Oklahoma,East Texas A&M,140,142.0,153.8,79.2,11.8,False
2024-11-21,Central Arkansas,Southeast Missouri St.,150,138.0,150.0,77.5,12.0,True
2024-11-21,Bucknell,NJIT,145,135.0,147.2,74.8,12.2,True
2024-11-21,Oakland,Eastern Michigan,132,142.0,154.1,78.3,12.1,False
2024-11-20,Virginia Tech,Jacksonville,138,133.0,144.8,77.2,11.8,True
2024-11-20,Western Michigan,South Dakota,156,158.0,170.2,83.2,12.2,False
2024-11-20,UNLV,Pepperdine,139,139.5,151.6,78.1,12.1,False
2024-11-20,Fresno St.,Prairie View A&M,177,145.5,157.7,72.7,12.2,True
2024-11-20,Stanford,Norfolk St.,133,142.5,154.6,80.3,12.1,False
2024-11-20,Cal Baptist,Northern Colorado,147,144.0,156.0,78.8,12.0,True
2024-11-20,Rhode Island,Lafayette,158,140.5,152.5,81.5,12.0,True
2024-11-20,Stony Brook,Yale,150,147.0,158.8,79.4,11.8,True
2024-11-20,Ball St.,Detroit Mercy,129,137.5,149.6,79.6,12.1,False
2024-11-20,West Virginia,Iona,129,126.0,138.2,85.8,12.2,True
2024-11-20,Western Kentucky,Jackson St.,141,139.5,151.3,76.6,11.8,True
2024-11-20,The Citadel,Charleston,137,138.5,150.7,74.8,12.2,False
2024-11-20,North Carolina A&T,Morgan St.,169,147.5,159.4,75.5,11.9,True
2024-11-20,LIU,Columbia,152,138.0,150.1,79.2,12.1,True
2024-11-20,George Mason,Coppin St.,148,124.5,136.3,78.4,11.8,True
2024-11-20,Murray St.,Maryland Eastern Shore,140,136.0,148.0,75.8,12.0,True
2024-11-20,Penn St.,Purdue Fort Wayne,191,151.0,163.2,74.5,12.2,True
2024-11-20,Xavier,Siena,135,145.0,157.2,82.3,12.2,False
2024-11-20,Georgetown,Mount St. Mary's,130,136.0,148.1,77.6,12.1,False
2024-11-20,USC,San Jose St.,150,145.0,157.0,75.6,12.0,True
2024-11-20,Arizona St.,Cal Poly,182,157.0,169.2,76.6,12.2,True
2024-11-20,Texas A&M,Southern,125,132.0,143.9,79.1,11.9,False
2024-11-20,Northern Illinois,Elon,123,140.0,151.8,79.1,11.8,False
2024-11-20,Kennesaw St.,Abilene Christian,162,135.5,147.4,84.8,11.9,True
2024-11-20,Grand Canyon,UC Davis,143,133.5,145.6,82.4,12.1,True
2024-11-20,Gonzaga,Long Beach St.,125,149.5,161.3,75.5,11.8,False
2024-11-20,Morehead St.,Austin Peay,121,135.5,147.3,78.1,11.8,False
2024-11-20,UC Santa Barbara,UTEP,155,140.5,152.5,83.2,12.0,True
2024-11-20,South Dakota St.,Southern Miss,177,144.5,156.6,78.0,12.1,True
2024-11-20,UCLA,Idaho St.,154,138.5,150.3,79.0,11.8,True
2024-11-20,Richmond,Maine,136,128.5,140.5,80.7,12.0,True
2024-11-20,Dayton,New Mexico St.,127,135.0,147.2,78.2,12.2,False
2024-11-20,Tulsa,Little Rock,128,131.5,143.3,72.5,11.8,False
2024-11-20,Nicholls St.,Towson,134,137.5,149.3,79.7,11.8,False
2024-11-20,Rutgers,Merrimack,137,136.0,147.8,80.2,11.8,True
2024-11-20,Army,Fairleigh Dickinson,154,140.0,152.1,74.3,12.1,True
2024-11-19,Marquette,Purdue,134,146.0,158.0,78.1,12.0,False
2024-11-19,Kansas St.,Mississippi Valley St.,130,132.5,144.3,74.5,11.8,False
2024-11-19,UCF,Tennessee Tech,149,153.0,165.1,81.6,12.1,False
2024-11-19,Florida St.,Hofstra,140,128.0,140.2,79.1,12.2,True
2024-11-19,West Georgia,Troy,149,136.0,148.1,84.4,12.1,True
2024-11-19,Tulane,Bethune Cookman,129,139.0,151.1,82.0,12.1,False
2024-11-19,Connecticut,East Texas A&M,127,140.0,151.8,81.9,11.8,False
2024-11-19,Charlotte,Gardner Webb,114,143.5,155.6,78.2,12.1,False
2024-11-19,Boston College,Loyola MD,143,138.0,150.1,81.6,12.1,True
2024-11-19,Duquesne,Milwaukee,154,138.0,149.9,81.6,11.9,True
2024-11-19,Marist,Dartmouth,137,127.5,139.3,78.5,11.8,True
2024-11-19,Providence,Delaware St.,126,148.0,160.0,79.3,12.0,False
2024-11-19,Green Bay,SIU Edwardsville,139,139.5,151.7,77.0,12.2,False
2024-11-19,UMBC,Hampton,146,148.5,160.7,79.2,12.2,False
2024-11-19,Kansas,UNC Wilmington,150,141.0,153.2,75.1,12.2,True
2024-11-19,Northwestern,Montana St.,141,135.5,147.4,83.7,11.9,True
2024-11-19,Georgia,Alabama A&M,138,141.5,153.7,79.8,12.2,False
2024-11-19,Appalachian St.,Queens,118,133.0,144.9,79.7,11.9,False
2024-11-19,LSU,Charleston Southern,145,138.0,149.9,79.6,11.9,True
2024-11-19,Notre Dame,North Dakota,133,148.0,160.0,75.4,12.0,False
2024-11-19,Wake Forest,Western Carolina,151,136.0,147.9,78.2,11.9,True
2024-11-19,Navy,Quinnipiac,137,142.0,153.9,79.5,11.9,False
2024-11-19,Missouri St.,UT Arlington,146,137.5,149.3,76.5,11.8,True
2024-11-19,Belmont,Oral Roberts,170,155.5,167.5,79.9,12.0,True
2024-11-19,Ohio St.,Evansville,110,137.5,149.6,72.9,12.1,False
2024-11-19,Northern Kentucky,Cincinnati,136,134.0,145.9,78.0,11.9,True
2024-11-19,Bowling Green,Niagara,144,139.0,150.8,78.7,11.8,True
2024-11-19,Iowa,Rider,141,155.0,167.1,75.5,12.1,False
2024-11-19,Santa Clara,UC Riverside,150,151.0,162.9,71.8,11.9,False
2024-11-19,Maryland,Canisius,145,148.5,160.4,76.1,11.9,False
2024-11-19,Kentucky,Lipscomb,165,150.5,162.6,75.3,12.1,True
2024-11-19,Louisiana,Rice,144,135.0,147.0,79.6,12.0,True
2024-11-19,Florida,Florida A&M,144,156.5,168.4,78.7,11.9,False
2024-11-19,Michigan St.,Samford,158,148.0,160.0,76.2,12.0,True
2024-11-19,Binghamton,Longwood,126,141.5,153.3,81.2,11.8,False
2024-11-19,Villanova,Penn,142,148.0,159.8,78.5,11.8,False
2024-11-19,Vermont,Buffalo,145,130.5,142.6,79.0,12.1,True
2024-11-19,DePaul,Eastern Illinois,147,131.0,143.0,78.4,12.0,True
2024-11-19,Loyola Chicago,Southern Utah,148,136.0,147.9,75.8,11.9,True
2024-11-19,Minnesota,Cleveland St.,105,129.5,141.7,82.1,12.2,False
2024-11-19,Boston University,Wagner,118,119.0,130.8,79.1,11.8,False
2024-11-19,TCU,Alcorn St.,119,128.0,139.8,77.7,11.8,False
2024-11-19,Chicago St.,Eastern Kentucky,152,145.5,157.6,76.7,12.1,True
2024-11-19,Fairfield,Drexel,128,131.0,143.0,77.2,12.0,False
2024-11-19,Northern Iowa,Western Illinois,138,137.5,149.3,80.9,11.8,True
2024-11-19,Louisville,Bellarmine,168,152.0,164.1,82.2,12.1,True
2024-11-18,Texas Tech,Arkansas Pine Bluff,162,157.5,169.6,74.9,12.1,True
2024-11-18,Louisiana Monroe,Southeastern Louisiana,137,139.5,151.7,83.5,12.2,False
2024-11-18,North Florida,UNC Asheville,164,162.0,174.0,73.2,12.0,True
2024-11-18,San Diego St.,Gonzaga,147,141.5,153.6,75.4,12.1,True
2024-11-18,SMU,Prairie View A&M,179,152.0,164.0,75.4,12.0,True
2024-11-18,High Point,American,153,143.5,155.4,76.8,11.9,True
2024-11-18,Wichita St.,Monmouth,136,143.5,155.3,79.9,11.8,False
2024-11-18,Southern Illinois,North Dakota St.,113,150.0,162.0,75.1,12.0,False
2024-11-18,McNeese St.,North Texas,129,128.5,140.5,77.2,12.0,True
2024-11-18,Iowa St.,IU Indy,139,155.0,167.2,77.2,12.2,False
2024-11-18,Delaware,Bryant,169,157.5,169.6,81.8,12.1,True
2024-11-18,Utah St.,Montana,178,157.0,169.2,80.2,12.2,True
2024-11-18,FIU,Howard,145,139.0,151.1,82.3,12.1,True
2024-11-18,Arkansas,Pacific,163,139.0,150.9,77.3,11.9,True
2024-11-18,Washington St.,Northern Colorado,152,156.5,168.6,78.3,12.1,False
2024-11-18,Pittsburgh,VMI,141,142.5,154.6,78.6,12.1,False
2024-11-18,George Washington,NJIT,148,134.5,146.7,79.7,12.2,True
2024-11-18,Auburn,North Alabama,171,150.0,161.9,77.3,11.9,True
2024-11-18,Cal St. Fullerton,Idaho St.,123,136.0,148.0,78.7,12.0,False
2024-11-18,Wisconsin,UT Rio Grande Valley,171,152.0,164.1,82.3,12.1,True
2024-11-18,Michigan,Miami OH,161,144.5,156.5,76.2,12.0,True
2024-11-18,N.C. State,Colgate,121,140.0,152.2,78.9,12.2,False
2024-11-17,Denver,Montana St.,157,135.5,147.3,81.2,11.8,True
2024-11-17,Navy,Campbell,152,135.5,147.5,76.1,12.0,True
2024-11-17,Hawaii,Weber St.,141,135.5,147.3,81.1,11.8,True
2024-11-17,Eastern Washington,Cal Poly,160,155.0,166.8,77.6,11.8,True
2024-11-17,Western Kentucky,Lipscomb,127,141.5,153.4,78.8,11.9,False
2024-11-17,Samford,Texas Southern,179,144.5,156.3,75.2,11.8,True
2024-11-17,Fairleigh Dickinson,Manhattan,167,147.5,159.6,79.3,12.1,True
2024-11-17,Boise St.,Clemson,155,137.5,149.3,84.1,11.8,True
2024-11-17,Charleston,Liberty,115,139.0,151.2,76.5,12.2,False
2024-11-17,St. John's,New Mexico,156,137.5,149.3,77.0,11.8,True
2024-11-17,Washington,UMass Lowell,143,152.0,164.2,79.3,12.2,False
2024-11-17,Winthrop,North Carolina Central,152,154.0,166.0,78.2,12.0,False
2024-11-17,Southeast Missouri St.,Chattanooga,169,146.5,158.4,78.7,11.9,True
2024-11-17,Western Michigan,Canisius,161,146.0,158.2,78.8,12.2,True
2024-11-17,Coastal Carolina,Jacksonville St.,124,136.5,148.4,79.4,11.9,False
2024-11-17,Stanford,UC Davis,144,133.5,145.3,80.2,11.8,True
2024-11-17,Baylor,Tarleton St.,145,130.5,142.5,78.5,12.0,True
2024-11-17,Tennessee,Austin Peay,171,137.0,149.1,77.3,12.1,True
2024-11-17,Oregon,Troy,143,135.5,147.7,84.3,12.2,True
2024-11-17,USC,California,137,148.5,160.3,78.2,11.8,False
2024-11-17,Colorado,Harvard,154,134.5,146.5,80.8,12.0,True
2024-11-17,Arizona St.,St. Thomas,147,151.5,163.7,77.4,12.2,False
2024-11-17,Lamar,Sam Houston St.,157,138.5,150.4,81.5,11.9,True
2024-11-17,Brown,Sacred Heart,159,142.0,154.0,82.4,12.0,True
2024-11-17,Robert Morris,New Orleans,135,146.0,158.1,77.4,12.1,False
2024-11-17,San Jose St.,UC Santa Barbara,123,140.5,152.3,75.1,11.8,False
2024-11-17,Miami FL,Coppin St.,156,143.0,154.9,75.7,11.9,True
2024-11-17,Merrimack,Princeton,125,127.5,139.4,81.2,11.9,False
2024-11-17,The Citadel,North Carolina A&T,155,136.0,147.8,75.3,11.8,True
2024-11-16,Incarnate Word,Arkansas Pine Bluff,156,149.5,161.7,77.1,12.2,True
2024-11-16,Cleveland St.,Eastern Michigan,134,139.5,151.3,80.5,11.8,False
2024-11-16,Seton Hall,Wagner,82,113.5,125.6,78.2,12.1,False
2024-11-16,Boston University,Dartmouth,128,131.0,143.0,76.6,12.0,False
2024-11-16,Marshall,Bellarmine,145,150.0,161.8,80.8,11.8,False
2024-11-16,Syracuse,Youngstown St.,199,143.5,155.6,75.8,12.1,True
2024-11-16,Providence,Green Bay,144,147.5,159.6,78.3,12.1,False
2024-11-16,Sacramento St.,Cal St. Northridge,148,142.0,153.8,79.3,11.8,True
2024-11-16,Drake,Florida Gulf Coast,124,129.5,141.3,81.4,11.8,False
2024-11-16,Davidson,East Tennessee St.,146,138.0,149.9,81.1,11.9,True
2024-11-16,Winthrop,Georgia Southern,176,152.0,163.9,76.8,11.9,True
2024-11-16,Minnesota,Yale,115,138.5,150.6,80.2,12.1,False
2024-11-16,Wyoming,Utah Tech,155,137.5,149.3,81.8,11.8,True
2024-11-16,Xavier,Wake Forest,135,138.5,150.5,82.8,12.0,False
2024-11-16,Duke,Wofford,121,148.5,160.6,77.6,12.1,False
2024-11-16,Tennessee St.,Alabama A&M,152,143.0,155.1,78.8,12.1,True
2024-11-16,East Carolina,George Mason,155,131.5,143.5,80.2,12.0,True
2024-11-16,Michigan St.,Bowling Green,158,138.0,149.9,77.5,11.9,True
2024-11-16,Cal St. Bakersfield,Fresno St.,130,144.5,156.6,76.9,12.1,False
2024-11-16,San Francisco,Chicago St.,119,139.5,151.3,74.5,11.8,False
2024-11-16,Western Illinois,Central Arkansas,124,139.5,151.3,79.8,11.8,False
2024-11-16,Indiana,South Carolina,158,135.5,147.4,84.4,11.9,True
2024-11-16,Massachusetts,Hofstra,146,128.0,139.9,72.2,11.9,True
2024-11-16,Purdue Fort Wayne,Southern Indiana,167,146.5,158.5,78.2,12.0,True
2024-11-16,Texas,Mississippi Valley St.,132,142.0,154.0,75.1,12.0,False
2024-11-16,Ball St.,Indiana St.,178,154.0,166.1,81.6,12.1,True
2024-11-16,Bucknell,Richmond,156,135.5,147.7,76.2,12.2,True
2024-11-16,Evansville,Radford,173,133.5,145.5,77.9,12.0,True
2024-11-16,Middle Tennessee,Murray St.,155,137.5,149.4,79.0,11.9,True
2024-11-16,Southern Utah,Nebraska Omaha,152,144.0,155.9,75.9,11.9,True
2024-11-16,Kennesaw St.,Presbyterian,152,140.5,152.5,81.8,12.0,True
2024-11-16,Long Beach St.,Portland,124,144.5,156.5,77.5,12.0,False
2024-11-16,Arkansas St.,Stephen F. Austin,108,135.5,147.4,78.8,11.9,False
2024-11-16,UC Irvine,Pepperdine,142,140.5,152.3,73.3,11.8,True
2024-11-16,Oklahoma,Stetson,149,152.0,164.0,77.6,12.0,False
2024-11-16,Creighton,UMKC,135,136.5,148.3,86.9,11.8,False
2024-11-16,Morgan St.,NJIT,150,142.0,154.2,75.3,12.2,True
2024-11-16,Vanderbilt,Jackson St.,175,146.5,158.6,76.0,12.1,True
2024-11-16,Hampton,Norfolk St.,125,138.5,150.7,80.5,12.2,False
2024-11-16,Kansas,Oakland,135,137.5,149.7,73.5,12.2,False
2024-11-16,St. Bonaventure,Le Moyne,123,142.5,154.7,79.8,12.2,False
2024-11-16,Longwood,Tennessee Martin,126,145.0,157.1,76.0,12.1,False
2024-11-16,Georgetown,Notre Dame,147,137.0,149.1,77.5,12.1,True
2024-11-16,Rice,Northwestern St.,152,134.0,146.0,79.7,12.0,True
2024-11-16,Towson,James Madison,130,140.5,152.3,81.1,11.8,False
2024-11-16,Bradley,Northern Illinois,136,138.5,150.6,75.4,12.1,False
2024-11-16,Cornell,Lafayette,152,148.0,160.1,83.1,12.1,True
2024-11-16,UTSA,Little Rock,145,139.0,151.0,77.2,12.0,True
2024-11-16,Abilene Christian,Texas St.,132,137.5,149.4,80.2,11.9,False
2024-11-16,Detroit Mercy,Toledo,149,150.0,161.8,75.6,11.8,False
2024-11-16,UMBC,Saint Peter's,130,139.5,151.4,79.2,11.9,False
2024-11-16,Brown,Holy Cross,138,137.0,149.0,84.2,12.0,True
2024-11-16,Saint Louis,Loyola Marymount,148,138.0,150.0,79.5,12.0,True
2024-11-16,Bethune Cookman,South Carolina St.,137,136.0,148.2,81.3,12.2,True
2024-11-16,VCU,Loyola MD,140,139.5,151.4,84.2,11.9,True
2024-11-16,Albany,Siena,130,143.0,155.1,80.3,12.1,False
2024-11-16,UC San Diego,Seattle,155,130.0,142.1,78.3,12.1,True
2024-11-16,Nevada,Santa Clara,144,144.0,156.1,72.4,12.1,False
2024-11-16,Missouri St.,Tulsa,217,131.0,142.8,71.8,11.8,True
2024-11-16,San Diego,Idaho St.,144,144.5,156.4,78.5,11.9,False
2024-11-16,South Alabama,Mercer,141,133.5,145.5,78.3,12.0,True
2024-11-16,Columbia,Mercyhurst,140,150.0,161.8,79.0,11.8,False
2024-11-16,Mount St. Mary's,Saint Francis,124,137.0,148.8,79.1,11.8,False
2024-11-16,BYU,Idaho,166,158.5,170.5,85.9,12.0,True
2024-11-16,Drexel,La Salle,139,134.5,146.3,77.8,11.8,True
2024-11-15,DePaul,Duquesne,142,136.0,148.0,79.9,12.0,True
2024-11-15,Iona,Vermont,121,126.0,137.8,84.0,11.8,False
2024-11-15,Brown,New Hampshire,134,133.5,145.5,79.9,12.0,True
2024-11-15,Furman,Tulane,142,143.5,155.5,80.5,12.0,False
2024-11-15,Boston College,Temple,141,147.0,158.8,76.8,11.8,False
2024-11-15,South Florida,West Georgia,129,139.0,151.0,81.8,12.0,False
2024-11-15,Rutgers,Monmouth,179,150.5,162.7,81.8,12.2,True
2024-11-15,Gardner Webb,Elon,159,145.0,157.0,78.7,12.0,True
2024-11-15,Michigan,TCU,140,132.0,143.9,74.4,11.9,True
2024-11-15,UCLA,Lehigh,130,137.5,149.3,77.4,11.8,False
2024-11-15,Manhattan,Fordham,154,155.0,167.2,78.8,12.2,False
2024-11-15,Old Dominion,Maryland Eastern Shore,144,137.0,148.8,74.9,11.8,True
2024-11-15,Northwestern,Eastern Illinois,125,127.5,139.5,83.3,12.0,False
2024-11-15,Florida St.,Florida,161,149.0,160.9,78.4,11.9,True
2024-11-15,Robert Morris,Lindenwood,120,136.0,147.9,82.6,11.9,False
2024-11-15,Quinnipiac,Maine,113,134.5,146.4,81.2,11.9,False
2024-11-15,High Point,UAB,133,161.0,173.1,79.2,12.1,False
2024-11-15,Cincinnati,Nicholls St.,135,135.0,147.2,78.2,12.2,False
2024-11-15,Maryland,Marquette,152,141.0,153.0,78.5,12.0,True
2024-11-15,Cal Baptist,LIU,167,125.5,137.4,78.5,11.9,True
2024-11-15,Charleston,Florida Atlantic,235,150.0,162.2,75.6,12.2,True
2024-11-15,Princeton,Loyola Chicago,141,137.0,149.2,79.5,12.2,True
2024-11-15,Wisconsin,Arizona,191,154.5,166.4,78.7,11.9,True
2024-11-15,North Alabama,Samford,193,153.5,165.5,76.0,12.0,True
2024-11-15,Winthrop,William & Mary,171,158.0,170.2,79.8,12.2,True
2024-11-15,North Carolina,American,162,143.5,155.6,78.6,12.1,True
2024-11-15,Air Force,Belmont,150,144.0,155.8,84.3,11.8,True
2024-11-15,Purdue,Alabama,165,162.0,174.2,77.0,12.2,True
2024-11-15,Georgia Tech,Georgia,146,137.5,149.4,77.1,11.9,True
2024-11-15,Pittsburgh,West Virginia,148,131.5,143.3,78.8,11.8,True
2024-11-15,Memphis,Ohio,164,149.0,161.1,79.3,12.1,True
2024-11-15,USC Upstate,UNC Wilmington,174,150.5,162.7,77.4,12.2,True
2024-11-15,Penn,Saint Joseph's,155,145.0,156.8,79.4,11.8,True
2024-11-15,Texas A&M,Ohio St.,142,139.5,151.6,75.4,12.1,True
2024-11-15,Western Michigan,SIU Edwardsville,139,136.0,148.0,77.8,12.0,True
2024-11-15,Oregon St.,Cal St. Fullerton,121,139.5,151.7,77.4,12.2,False
2024-11-15,Butler,SMU,151,154.0,166.0,86.6,12.0,False
2024-11-15,Gonzaga,UMass Lowell,167,161.0,173.1,75.5,12.1,True
2024-11-15,Marist,Army,179,132.0,143.8,75.7,11.8,True
2024-11-14,UNLV,Nebraska Omaha,149,140.5,152.4,79.6,11.9,True
2024-11-14,Oklahoma St.,Southern Illinois,163,143.5,155.7,76.1,12.2,True
2024-11-14,Chattanooga,Morehead St.,138,144.0,155.9,80.5,11.9,False
2024-11-14,UMBC,Coppin St.,159,142.5,154.7,80.4,12.2,True
2024-11-14,Missouri,Mississippi Valley St.,150,150.0,161.9,72.2,11.9,False
2024-11-14,Pacific,Northern Arizona,117,140.5,152.4,78.1,11.9,False
2024-11-14,Buffalo,Bryant,151,146.5,158.7,78.0,12.2,True
2024-11-14,New Mexico St.,Texas A&M Corpus Chris,165,131.0,143.2,77.1,12.2,True
2024-11-14,Northern Kentucky,Nicholls St.,120,139.0,151.0,80.6,12.0,False
2024-11-14,North Dakota,Utah Valley,148,148.0,160.2,80.0,12.2,False
2024-11-14,Robert Morris,Stonehill,114,140.5,152.3,81.5,11.8,False
2024-11-14,Cal Poly,Seattle,146,146.5,158.3,76.6,11.8,False
2024-11-14,Kansas St.,LSU,141,133.0,145.0,77.9,12.0,True
2024-11-14,IU Indy,Eastern Michigan,145,156.0,168.0,77.2,12.0,False
2024-11-14,Wichita St.,Northern Iowa,152,137.5,149.7,80.8,12.2,True
2024-11-14,Jacksonville,South Carolina St.,133,134.5,146.3,78.3,11.8,False
2024-11-13,Texas Tech,Wyoming,145,141.5,153.4,77.2,11.9,True
2024-11-13,Dartmouth,Albany,160,140.5,152.3,78.6,11.8,True
2024-11-13,Toledo,Wright St.,163,162.5,174.5,76.8,12.0,True
2024-11-13,VCU,Merrimack,105,127.5,139.5,81.4,12.0,False
2024-11-13,Bellarmine,Southern Indiana,140,147.5,159.5,84.2,12.0,False
2024-11-13,Arkansas,Troy,114,134.5,146.3,79.8,11.8,False
2024-11-13,Bucknell,Mount St. Mary's,182,136.5,148.3,75.3,11.8,True
2024-11-13,Longwood,Milwaukee,138,147.0,158.8,79.7,11.8,False
2024-11-13,Presbyterian,Wofford,139,141.0,153.1,80.5,12.1,False
2024-11-13,Houston,Louisiana,136,130.5,142.5,77.8,12.0,True
2024-11-13,Mercyhurst,Canisius,114,143.0,155.0,77.4,12.0,False
2024-11-13,Minnesota,North Texas,105,124.0,136.0,83.1,12.0,False
2024-11-13,Colorado,Cal St. Fullerton,136,133.0,145.2,79.2,12.2,True
2024-11-13,Illinois,Oakland,120,149.5,161.4,77.8,11.9,False
2024-11-13,Santa Clara,North Dakota St.,168,153.5,165.7,71.4,12.2,True
2024-11-13,George Mason,Central Michigan,139,132.0,144.2,79.2,12.2,True
2024-11-13,Nevada,Weber St.,146,137.5,149.7,79.0,12.2,True
2024-11-13,Tulsa,Oral Roberts,161,142.5,154.4,74.6,11.9,True
2024-11-13,BYU,Queens,154,156.5,168.7,79.1,12.2,False
2024-11-13,Florida Gulf Coast,St. Bonaventure,139,132.0,143.9,81.0,11.9,True
2024-11-13,St. John's,Wagner,111,123.0,134.8,80.4,11.8,False
2024-11-13,East Texas A&M,Southern,138,130.5,142.3,78.9,11.8,True
2024-11-13,N.C. State,Coastal Carolina,152,135.0,147.1,76.6,12.1,True
2024-11-13,Tennessee,Montana,149,141.5,153.7,77.8,12.2,True
2024-11-13,Charlotte,Richmond,113,137.0,148.8,79.0,11.8,False
2024-11-13,Dayton,Ball St.,146,146.0,158.0,87.1,12.0,False
2024-11-13,Vanderbilt,California,154,151.0,163.1,80.1,12.1,True
